filmLabel,cost,boxOffice,currencyCode,wikiPageID,costBoxOfficeMultiplier
Mixed Kebab,1300000.0,96217.0,USD,36035404,0.07401307692307692
Mohabbatein,3290000.0,13490000.0,USD,815934,4.100303951367781
Momentum,20000000.0,789.406,USD,20431,3.94703e-05
Mommy,3549695.7403651113,9531190.959142277,USD,12956655,2.6850726530612246
Mona Lisa,2943701.704893904,7106812.216362075,USD,70889,2.4142433333333333
Mona the Virgin Nymph,7000.0,2000000.0,USD,14630761,285.7142857142857
Money Monster,27000000.0,93282604.0,USD,44421969,3.4549112592592595
Moneyball,50000000.0,110200000.0,USD,438445,2.204
Mongol,18000000.0,26527510.0,USD,19915,1.4737505555555555
Monster Hunter,60000000.0,42145959.0,USD,23275071,0.70243265
Monty Python’s Life of Brian,4000000.0,20745728.0,USD,14165591,5.186432
Monuments Men,70000000.0,154984035.0,USD,11699701,2.214057642857143
Moon,5000000.0,9760104.0,USD,19331,1.9520208
Moonlight,1500000.0,65336603.0,USD,929147,43.55773533333333
Moonraker,34000000.0,210308099.0,USD,9984192,6.1855323235294115
Moonrise Kingdom,16000000.0,68264022.0,USD,31462588,4.266501375
Moonstruck,15000000.0,122100000.0,USD,129331,8.14
Morphine,3600000.0,766075.0,USD,20613,0.21279861111111112
Mortadelo & Filemon: The Big Adventure,7000000.0,22847347.0,USD,20845534,3.263906714285714
Mortal Engines,100000000.0,83672673.0,USD,1126555,0.83672673
Mortal Kombat,20000000.0,122195920.0,USD,3705490,6.109796
Mortdecai,60000000.0,47300000.0,USD,40098526,0.7883333333333333
Mortel Transfert,8100000.0,2000000.0,USD,28524329,0.24691358024691357
Moscow Heat,7000000.0,1100000.0,USD,44070676,0.15714285714285714
Mother,5000000.0,17203710.0,USD,83430,3.440742
Moulin Rouge!,50000000.0,179213434.0,USD,142481,3.58426868
Mouse Hunt,38000000.0,122417389.0,USD,2245886,3.2215102368421054
Mr. & Mrs. Smith,110000000.0,478207520.0,USD,2489357,4.347341090909091
Mr. Baseball,40000000.0,20883046.0,USD,314775,0.52207615
Mr. Nice Guy,6000000.0,31716953.0,USD,3030649,5.286158833333333
Mr. Popper's Penguins,55000000.0,183200000.0,USD,2608248,3.330909090909091
Mrs. Harris Goes to Paris,13000000.0,30877284.0,USD,65866314,2.375175692307692
Mud,10000000.0,32600000.0,USD,292211,3.26
Mulan,90000000.0,304300000.0,USD,41709208,3.381111111111111
Mulholland Drive,15000000.0,20271905.0,USD,425270,1.3514603333333333
Murder by Decree,5000000.0,1900000.0,USD,431530,0.38
Murder in the First,20000000.0,29500000.0,USD,40586023,1.475
Murder on the Orient Express,55000000.0,352789811.0,USD,162770,6.4143602
Mute Witness,2000000.0,1125910.0,USD,15797817,0.562955
My Beautiful Laundrette,797252.5450754323,3018492.5794186187,USD,1428955,3.7861184615384618
My Best Friend's Wedding,38000000.0,299288605.0,USD,277148,7.876015921052631
My Best Girl,483103.0,1027757.0,USD,16426208,2.1274076128693054
My Big Fat Greek Wedding,5000000.0,368700000.0,USD,431333,73.74
My Big Fat Greek Wedding 2,18000000.0,88900000.0,USD,46769739,4.938888888888889
My Big Fat Independent Movie,3000000.0,12155249.0,USD,6256750,4.051749666666667
My Boyfriend Is an Angel,2700000.0,2372984.0,USD,63444378,0.878882962962963
My Brother's Wedding,50000.0,26177.0,USD,30879026,0.52354
My Dinner with Andre,475000.0,5250000.0,USD,1480754,11.052631578947368
My Fair Lady,17000000.0,72000000.0,USD,19027,4.235294117647059
My Favorite Wife,921000.0,2057000.0,USD,2920744,2.233441910966341
My Life's In Turnaround,22000.0,196383.0,USD,-1,8.9265
My Little Pony: The Movie,6500000.0,60330616.0,USD,54536816,9.28163323076923
My Name Is Khan,85800000.0,285200000.0,USD,20927392,3.324009324009324
My Week with Marilyn,10000000.0,35057696.0,USD,29034540,3.5057696
My Winnipeg,500000.0,316743.0,USD,17825230,0.633486
Más negro que la noche,2500000.0,6091063.0,USD,46565173,2.4364252
Nacho Libre,35000000.0,99255460.0,USD,2439396,2.835870285714286
Nadja,1000000.0,443169.0,USD,758722,0.443169
Naked Gun 33⅓: The Final Insult,30000000.0,51132598.0,USD,2572200,1.7044199333333334
Naked Lunch,18000000.0,2641357.0,USD,265114,0.14674205555555556
Name Me,1200000.0,63000.0,USD,-1,0.0525
Nashville,2200000.0,9991258.0,USD,36775983,4.541480909090909
National Lampoon's Christmas Vacation,25000000.0,71320000.0,USD,1125221,2.8528
National Lampoon's Vacation,15000000.0,61399552.0,USD,511622,4.093303466666667
Naughty Grandma 2,1303469.4010558103,4923681.518976342,USD,-1,3.7773663999999996
Near Dark,5000000.0,3400000.0,USD,1637470,0.68
Nebraska,12000000.0,27682872.0,USD,21647,2.306906
Need for Speed,66000000.0,203300000.0,USD,518192,3.08030303030303
Neighbouring Sounds,378949.9419350896,197416.8245624758,USD,40740326,0.5209575268817204
Network,3800000.0,23690757.0,USD,36934,6.234409736842105
Never Say Never Again,36000000.0,160000000.0,USD,490101,4.444444444444445
New York Minute,30000000.0,21289826.0,USD,89551,0.7096608666666666
Next of Kin,12000000.0,15942628.0,USD,9626527,1.3285523333333333
Niagara,1600000.0,2300000.0,USD,678147,1.4375
Night Watch,1800000.0,33899078.0,USD,271746,18.832821111111112
Night at the Museum,110000000.0,574481229.0,USD,4167411,5.222556627272727
Night at the Museum: Battle of the Smithsonian,150000000.0,413106170.0,USD,18764957,2.7540411333333332
Night at the Museum: Secret of the Tomb,127000000.0,363204635.0,USD,38890125,2.8598790157480316
Night of the Living Dead,114000.0,30087064.0,USD,30275,263.9216140350877
Nightcrawler,8500000.0,47398992.0,USD,15542660,5.576352
Nightingale - The Robber,2000000.0,5104707.0,USD,-1,2.5523535
Nine,80000000.0,54000000.0,USD,478472,0.675
Nine Days,10000000.0,915426.0,USD,1355451,0.0915426
Nine Lives,30000000.0,57814445.0,USD,565404,1.9271481666666668
Nineteen Eighty-Four,6745983.073715197,10340355.69728934,USD,23454753,1.532816727272727
Nixon,44000000.0,13500000.0,USD,8697921,0.3068181818181818
No Country for Old Men,25000000.0,171627166.0,USD,3920193,6.86508664
Noah,125000000.0,362637473.0,USD,21703,2.901099784
Nobody,16000000.0,56700000.0,USD,4907924,3.54375
Noises Off,12000000.0,2000000.0,USD,123431,0.16666666666666666
Non-Stop,50000000.0,222800000.0,USD,33099897,4.456
Nope,68000000.0,136198141.0,USD,71656145,2.002913838235294
North by Northwest,4300000.0,9840000.0,USD,73412,2.2883720930232556
Northern Pursuit,1290000.0,3252000.0,USD,9231540,2.5209302325581397
Nosotros los Nobles,1416727.5859528626,1478776.5707258745,USD,39184419,1.0437973999999999
Notorious,1000000.0,24493053.0,USD,2374998,24.493053
November,12831479.89734816,18825032.07869974,USD,21445,1.4670975
Now You See Me 2,90000000.0,334901337.0,USD,44507471,3.7211259666666665
Nutty Professor II: The Klumps,84000000.0,166339890.0,USD,1917459,1.9802367857142857
O chyom molchat devushki,2500000.0,3678530.0,USD,-1,1.471412
"Objective, Burma!",1592000.0,3961000.0,USD,4134701,2.488065326633166
Oblivion,160000000.0,286168572.0,USD,1676860,1.788553575
Ocean's 8,70000000.0,297718711.0,USD,50539684,4.253124442857143
Ocean's Eleven,85000000.0,450717150.0,USD,2251266,5.302554705882353
Ocean's Twelve,110000000.0,362989076.0,USD,1046470,3.299900690909091
October Sky,25000000.0,34698753.0,USD,1110047,1.38795012
Octopussy,27500000.0,187500000.0,USD,541642,6.818181818181818
Office Christmas Party,45000000.0,114501299.0,USD,49497418,2.544473311111111
Office Romance. Our Time,5000000.0,14600000.0,USD,57508748,2.92
Office Space,10000000.0,10828256.0,USD,95953,1.0828256
Oldboy,3000000.0,15194593.0,USD,38712277,5.064864333333333
Olympus Has Fallen,70000000.0,170270201.0,USD,37052715,2.4324314428571427
On Her Majesty's Secret Service,7000000.0,82000000.0,USD,15500912,11.714285714285714
On the Waterfront,910000.0,9600000.0,USD,42361,10.54945054945055
Once Upon a Time in America,30000000.0,5321508.0,USD,442308,0.1773836
Once Upon a Time in the West,5000000.0,5434825.0,USD,284676,1.086965
One Eight Seven,20000000.0,5727130.0,USD,2273470,0.2863565
One Flew Over the Cuckoo's Nest,3000000.0,109114817.0,USD,3453019,36.37160566666667
One Night Stand,892686.3482752024,71400.87993368616,USD,41958115,0.07998428571428572
One Wild Moment,13046163.387510693,5926791.060735672,USD,47151024,0.45429379386812574
"One, Two, Three",3000000.0,4000000.0,USD,660343,1.3333333333333333
Only God Forgives,4800000.0,10600000.0,USD,34996704,2.2083333333333335
Only Lovers Left Alive,7000000.0,7600000.0,USD,34888850,1.0857142857142856
Only the Brave,38000000.0,23097511.0,USD,41826437,0.6078292368421052
Operation Mincemeat,6300000.0,15710164.0,USD,762860,2.4936768253968253
Orbiter 9,4277159.965782721,300811.59110350726,USD,55697282,0.07032975
Orca,6000000.0,14717854.0,USD,17011,2.4529756666666667
Oro,8554319.931565441,1390076.988879384,USD,96504,0.16249999999999998
Orphan,20000000.0,77912251.0,USD,18564154,3.89561255
Our Russia. The Balls of Fate,2000000.0,22212223.0,USD,55576519,11.1061115
Out of Africa,31000000.0,227500000.0,USD,7575234,7.338709677419355
Out on a Limb,11000000.0,1660000.0,USD,20714094,0.1509090909090909
Outbreak,50000000.0,189800000.0,USD,63484412,3.796
Outlaws,7485029.94011976,16360136.869118905,USD,494050,2.185714285714286
Overlord,38000000.0,41700000.0,USD,2103490,1.0973684210526315
PAW Patrol: The Movie,18835120.25499855,79347347.14575484,USD,63176346,4.212733769230769
PK,14650906.134526541,73979420.28045678,USD,24778,5.049477459016394
Pacific Rim,190000000.0,411002906.0,USD,318083,2.1631731894736843
Pacific Rim: Uprising,150000000.0,290930148.0,USD,71151907,1.93953432
Paddington,55000000.0,282377683.0,USD,94211,5.134139690909091
Paddington 2,50000000.0,227994792.0,USD,52019421,4.55989584
Paint Your Wagon,20000000.0,14500000.0,USD,12319719,0.725
Pale Rider,6900000.0,41410568.0,USD,250012,6.001531594202898
Palm Springs,5000000.0,1512871.0,USD,24778951,0.3025742
Pan's Labyrinth,13900769.888793841,89672831.47989735,USD,3261733,6.450925538461538
Pandora and the Flying Dutchman,1200000.0,1600000.0,USD,717281,1.3333333333333333
Paper Moon,2500000.0,30933743.0,USD,3125709,12.3734972
Paragraph 78,10000000.0,4965266.0,USD,9674567,0.4965266
Parasite,13200000.0,263136741.0,USD,6173081,19.93460159090909
"Paris, Texas",1800000.0,2208837.0,USD,24001,1.2271316666666667
Pas très normales activités,1869395.851154833,1414075.0641573993,USD,-1,0.7564342583106964
Passenger,7000000.0,190000.0,USD,4582654,0.027142857142857142
Passenger 57,15000000.0,44065653.0,USD,2202963,2.9377102
Passengers,110000000.0,303144152.0,USD,4583104,2.7558559272727274
Paterson,5000000.0,10727536.0,USD,2510411,2.1455072
Pather Panchali,1801.340918179493,252187.728545129,USD,669691,140.0
Patriot Games,45000000.0,178051587.0,USD,924814,3.9567019333333335
Paulina,900000.0,1500000.0,USD,3997723,1.6666666666666667
"Paws, Bones & Rock'n'roll",651734.7005279051,24268.49297212748,USD,56376980,0.037236766666666664
Peaceful Warrior,12000000.0,4300000.0,USD,5222282,0.35833333333333334
Pearl,1000000.0,9747742.0,USD,24007,9.747742
Peggy Sue Got Married,18000000.0,41382841.0,USD,246559,2.299046722222222
Percy Jackson & The Olympians - The Sea of Monsters,90000000.0,199850315.0,USD,-1,2.2205590555555554
Percy Jackson & the Olympians: The Lightning Thief,95000000.0,226496399.0,USD,21971275,2.3841726210526315
Perfume: The Story of a Murderer,60000000.0,135000000.0,USD,2008664,2.25
Pet Sematary,21000000.0,112400000.0,USD,535144,5.352380952380952
Peter Pan,4000000.0,87404651.0,USD,7640956,21.85116275
Phase 7,7142.244950432821,1902.5797788760965,USD,32972617,0.266384
Philomena,12000000.0,100000000.0,USD,163276,8.333333333333334
Phobia,5100000.0,59167.0,USD,23337,0.011601372549019608
Pieces,300000.0,2032311.0,USD,8733193,6.77437
Pink Flamingos,10000.0,6000000.0,USD,320527,600.0
Piranha,3500000.0,6221316.0,USD,301394,1.777518857142857
Pirates of the Caribbean: At World's End,300000000.0,960996492.0,USD,1689394,3.20332164
Pirates of the Caribbean: Dead Man's Chest,225000000.0,1066179725.0,USD,999394,4.7385765555555555
Pirates of the Caribbean: Dead Men Tell No Tales,230000000.0,794881442.0,USD,41861349,3.456006269565217
Pirates of the Caribbean: On Stranger Tides,410000000.0,1045713802.0,USD,24314116,2.550521468292683
Pirates of the Caribbean: The Curse of the Black Pearl,140000000.0,654264015.0,USD,321496,4.673314392857143
Pitch Black,23000000.0,53187659.0,USD,6348132,2.312506913043478
Plaga Zombie,6000.0,1000000.0,USD,9385576,166.66666666666666
"Planes, Trains and Automobiles",15000000.0,49530280.0,USD,1397377,3.3020186666666667
Planet of the Apes,5800000.0,33400000.0,USD,24404702,5.758620689655173
Planet of the Vampires,200000.0,90000000.0,USD,3987041,450.0
Platon,2500000.0,5129300.0,USD,22491059,2.05172
Platoon,6000000.0,138545632.0,USD,166654,23.090938666666666
Play Misty for Me,725000.0,10600000.0,USD,384209,14.620689655172415
Plunkett & Macleane,8490000.0,2757485.0,USD,4025067,0.3247921083627797
Point Blank,2500000.0,9000000.0,USD,1238977,3.6
Point Break,24000000.0,83000000.0,USD,483274,3.4583333333333335
Popstar: Never Stop Never Stopping,20000000.0,9680029.0,USD,46743812,0.48400145
Pornography in Denmark: A New Approach,15000.0,2000000.0,USD,-1,133.33333333333334
Portrait of a Lady on Fire,5196749.358426005,10806644.568006843,USD,60526291,2.079500823045268
Poseidon,160000000.0,185000000.0,USD,22948,1.15625
Possession,2400000.0,1158473.0,USD,1440136,0.48269708333333333
Post Mortem,2800000.0,141915.0,USD,11538006,0.050683928571428574
Poyekhavshaya,2096413.2866980948,5061806.174100063,USD,74149551,2.414507772020725
Pradolongo,1283147.9897348161,164122.4337040205,USD,49550905,0.1279060833333333
Predator,15000000.0,98268458.0,USD,5166531,6.551230533333333
Predator 2,35000000.0,57120318.0,USD,620034,1.6320090857142857
Predators,40000000.0,127233108.0,USD,26203294,3.1808277
Priceless,12510692.899914457,21385799.8289136,USD,1359494,1.7094017094017093
Priest,60000000.0,78309131.0,USD,23707,1.3051521833333333
Primal Fear,30000000.0,102616183.0,USD,2476067,3.4205394333333334
Primer,7000.0,424760.0,USD,722588,60.68
Prince of the City,8600000.0,8124257.0,USD,1353111,0.9446810465116279
Prisoners,46000000.0,122126687.0,USD,1288049,2.6549279782608695
Prometheus,130000000.0,403354469.0,USD,23250,3.1027266846153845
Proud Mary,14000000.0,21613306.0,USD,3235632,1.5438075714285715
Psycho,800000.0,50000000.0,USD,5365835,62.5
Psycho III,8400000.0,14400000.0,USD,2097338,1.7142857142857142
Pulp Fiction,8000000.0,213928762.0,USD,54173,26.74109525
Pumpkinhead,3500000.0,4400000.0,USD,5339725,1.2571428571428571
Q,1100000.0,255000.0,USD,25185,0.2318181818181818
Q108677688,700000.0,18382.0,USD,-1,0.02626
Q60852264,76035.71506158893,259297.18016119572,USD,-1,3.410202428571429
Quantum of Solace,200000000.0,586090727.0,USD,2969247,2.930453635
Queen,2762056.074541889,11696707.028712174,USD,25180,4.234782608695652
Queen of the Gas Station,400000.0,15000000.0,USD,55057253,37.5
Quigley Down Under,18000000.0,21413105.0,USD,2688769,1.1896169444444444
RED,58000000.0,199000000.0,USD,64445722,3.4310344827586206
Racketeer,800000.0,1200000.0,USD,563933,1.5
Radio Day,4000000.0,5700000.0,USD,5044017,1.425
Raiders of the Lost Ark,18000000.0,389900000.0,USD,54166,21.66111111111111
Rain Man,25000000.0,354800000.0,USD,129368,14.192
Raise the Titanic,40000000.0,7000000.0,USD,1013082,0.175
Raising Arizona,6000000.0,29180280.0,USD,279813,4.86338
Raising Victor Vargas,800000.0,2816116.0,USD,4744678,3.520145
Rambo: First Blood Part II,44000000.0,300400000.0,USD,583012,6.827272727272727
Rampage,150000000.0,428028233.0,USD,985099,2.853521553333333
Ramrod,1500000.0,2000000.0,USD,978171,1.3333333333333333
Ran,75825.90898780983,125277.58876246843,USD,1143586,1.6521739130434783
Rare Exports: A Christmas Tale,2082976.9033361848,417256.2018819504,USD,29012574,0.20031724845995894
Rat Race,48000000.0,85498534.0,USD,25778094,1.7812194583333334
Ratataplan,100000000.0,6000000000.0,USD,34912067,60.0
Ratatouille,150000000.0,623722818.0,USD,14941327,4.15815212
Reach for the Sky,447687.9676192812,1839813.56555869,USD,1161955,4.109589041095891
Ready or Not,6000000.0,57615777.0,USD,12071529,9.6026295
Real Love,3100940.975192472,711722.626176219,USD,2096041,0.229518275862069
Rear Window,1000000.0,37034514.0,USD,74577,37.034514
Reborn,280000000.0,14000000.0,USD,631609,0.05
Rec 3: Genesis,4277159.965782721,8833237.938408896,USD,24563042,2.06521103
Red Heat,29000000.0,34994648.0,USD,59227653,1.206712
Red Lights,14970059.88023952,15084808.597091531,USD,17389533,1.0076652142857143
Red Sonja,17900000.0,6948633.0,USD,149831,0.3881917877094972
Red Sparrow,69000000.0,151572634.0,USD,50852656,2.1967048405797103
Regression,15000000.0,17700000.0,USD,26568,1.18
Reign of Assassins,14000000.0,13300000.0,USD,28763145,0.95
Renaissance Man,40000000.0,24332324.0,USD,7843940,0.6083081
Repo Men,32000000.0,18409891.0,USD,11827016,0.57530909375
Requiem for a Heavyweight,1100000.0,1300000.0,USD,2104296,1.1818181818181819
Rescue Under Fire,5346449.9572284,934944.3969204448,USD,70976583,0.174872
Reservoir Dogs,1200000.0,2913644.0,USD,297111,2.428036666666667
Resident Evil,33000000.0,102441078.0,USD,52820,3.104275090909091
Resident Evil: Apocalypse,43000000.0,129300000.0,USD,797798,3.0069767441860464
Resident Evil: Retribution,65000000.0,240159255.0,USD,31841233,3.6947577692307694
Resident Evil: The Final Chapter,40000000.0,312242626.0,USD,42065330,7.80606565
Resident Evil: Welcome to Raccoon City,25000000.0,41800000.0,USD,63437147,1.672
Riddick,38000000.0,98337295.0,USD,27369458,2.587823552631579
Righteous Kill,60000000.0,78400000.0,USD,11288620,1.3066666666666666
Rings on Her Fingers,651000.0,925300.0,USD,15763775,1.4213517665130568
Rise,8319076.133447391,10819079.341317365,USD,2589914,1.3005145244215939
Road House,15000000.0,30050028.0,USD,1810356,2.0033352
Road Spain,1283147.9897348161,117070.14542343884,USD,-1,0.09123666666666666
Road To Yesterday,37078.340477299585,37079.20563857739,USD,-1,1.0000233333333333
Robin Hood,200000000.0,321669741.0,USD,26171,1.608348705
RoboCop,13000000.0,53425389.0,USD,445066,4.109645307692308
RoboCop 2,30000000.0,45681173.0,USD,1330220,1.5227057666666666
RoboCop 3,22000000.0,10696210.0,USD,1940449,0.4861913636363636
Rocketman,40000000.0,182581610.0,USD,1075412,4.56454025
RocknRolla,18000000.0,25700000.0,USD,12207260,1.4277777777777778
Rocks,3900000.0,598859.0,USD,196085,0.15355358974358974
Rogue One,200000000.0,1056057273.0,USD,44217612,5.280286365
Rollerball,70000000.0,25852764.0,USD,184443,0.3693252
Roman Holiday,1500000.0,12000000.0,USD,76310,8.0
"Roman J. Israel, Esq.",22000000.0,13025860.0,USD,51419098,0.5920845454545455
Romancing the Stone,10000000.0,86572238.0,USD,578001,8.6572238
Rudderless,5000000.0,37440.0,USD,39399300,0.007488
Rules of Engagement,60000000.0,71700000.0,USD,567218,1.195
Rumble in the Bronx,7500000.0,76000000.0,USD,165990,10.133333333333333
Runaway,8000000.0,6770587.0,USD,2614048,0.846323375
Runaway Train,9000000.0,7683620.0,USD,66956412,0.8537355555555556
"Runner, Runner",30000000.0,62675095.0,USD,38828391,2.0891698333333335
Rush,38000000.0,90247624.0,USD,99473,2.3749374736842106
Rush Hour,33000000.0,245253686.0,USD,2084017,7.431929878787879
Rush Hour 2,90000000.0,347325802.0,USD,652539,3.8591755777777776
Rush Hour 3,140000000.0,258097122.0,USD,2222699,1.8435508714285713
Rushmore,9000000.0,19080435.0,USD,407381,2.1200483333333335
Rust and Bone,17108639.863130882,20851154.83319076,USD,34748638,1.21875
Rzhevsky versus Napoleon,8500000.0,7805333.0,USD,57409254,0.9182744705882353
S1m0ne,10000000.0,19576023.0,USD,41126097,1.9576023
Safe House,85000000.0,208100000.0,USD,21294772,2.448235294117647
Saint-Amour,4277159.965782721,4384088.964927288,USD,2413664,1.025
Salt,110000000.0,293503354.0,USD,1605200,2.668212309090909
Salyut 7,4344898.003519367,8124959.266581217,USD,245801,1.8699999999999999
Sample People,2000000.0,47252.0,USD,37649763,0.023626
San Andreas,110000000.0,474009154.0,USD,499058,4.309174127272727
Sanctum,30000000.0,108600000.0,USD,15995203,3.62
Sands of Iwo Jima,1000000.0,7803339.0,USD,154699,7.803339
Saving Private Perez,2833455.1719057253,6287040.342734737,USD,33047905,2.21886
Saving Private Ryan,70000000.0,482349603.0,USD,28269,6.890708614285714
Saw,1200000.0,103100000.0,USD,192013,85.91666666666667
Saw II,4000000.0,147700000.0,USD,1640736,36.925
Say Anything...,16000000.0,21515196.0,USD,606476,1.34469975
Scarface,25000000.0,65884703.0,USD,168734,2.63538812
Scary Movie,19000000.0,278019771.0,USD,277667,14.63261952631579
Schindler's List,22000000.0,322139355.0,USD,65834,14.642697954545454
School of Rock,35000000.0,131095990.0,USD,805097,3.7455997142857145
Scooby-Doo,84000000.0,275650703.0,USD,37287,3.281555988095238
Scoop,4000000.0,39000000.0,USD,67719,9.75
Scott Pilgrim vs. the World,60000000.0,49421974.0,USD,17574075,0.8236995666666667
Scream,24000000.0,140041405.0,USD,692125,5.835058541666666
Scream 2,24000000.0,172363301.0,USD,600320,7.181804208333333
Scream VI,35000000.0,115800000.0,USD,69998370,3.3085714285714287
Screamers,20000000.0,5711695.0,USD,209754,0.28558475
Sea Fog,10000000.0,11400000.0,USD,40284756,1.14
Search and Destroy,4000000.0,389503.0,USD,1274434,0.09737575
Searching for Bobby Fischer,12000000.0,7266383.0,USD,573912,0.6055319166666666
Second Act,16000000.0,72282227.0,USD,48512033,4.5176391875
Secret Sunshine,3500000.0,11581469.0,USD,11380361,3.308991142857143
See You Up There,23000000.0,16095825.0,USD,3754895,0.6998184782608695
Seis días en la oscuridad,27000.0,452391.0,USD,21845518,16.755222222222223
Self/less,26000000.0,30523226.0,USD,39469485,1.1739702307692308
Serena,30000000.0,5000000.0,USD,1447150,0.16666666666666666
Serenity,39000000.0,40445129.0,USD,974302,1.0370545897435897
Serving Sara,29000000.0,20146150.0,USD,1468099,0.6946948275862069
Seven,33000000.0,327333559.0,USD,478468,9.919198757575758
Seven Dinners,499663.27040472726,1157723.5341400362,USD,-1,2.31700747826087
Seven Psychopaths,13500000.0,23500000.0,USD,33757147,1.7407407407407407
Seven Samurai,1384647.0336904405,1768589.87546089,USD,31371,1.2772857142857144
Seven Years in Tibet,70000000.0,131500000.0,USD,202132,1.8785714285714286
Sex and the City 2,100000000.0,288300000.0,USD,23091532,2.883
Sgt. Pepper's Lonely Hearts Club Band,18000000.0,11000000.0,USD,65450,0.6111111111111112
Shadowboxing,3500000.0,8262833.0,USD,1164786,2.3608094285714287
Shadowboxing 2: Revenge,4346566.212691973,9315718.632280499,USD,32468537,2.1432363333333337
Shaft,35000000.0,21360215.0,USD,235903,0.6102918571428572
Shalako,5000000.0,2620000.0,USD,6101768,0.524
Shang-Chi and the Legend of the Ten Rings,150000000.0,432243292.0,USD,59233722,2.881621946666667
Shank,24530.84754078253,875379.6148656936,USD,845411,35.684850000000004
Shark Night,28000000.0,31058502.0,USD,29518461,1.1092322142857143
Sharky's Machine,17500000.0,35610100.0,USD,8141252,2.034862857142857
Shazam!,100000000.0,366080049.0,USD,1471633,3.66080049
Shazam! Fury of the Gods,125000000.0,133438006.0,USD,62536279,1.067504048
She's All That,10000000.0,103166989.0,USD,1051820,10.3166989
Sheena,25000000.0,5778353.0,USD,881941,0.23113412
Sheep and Wolves: Pig Deal,3801785.7530794465,988117.0081032348,USD,64560840,0.25990865142857145
Shelter,22000000.0,851517.0,USD,252708,0.03870531818181818
Sherlock Holmes,90000000.0,524028679.0,USD,27159,5.822540877777778
Sherlock Holmes: A Game of Shadows,125000000.0,543848418.0,USD,25793288,4.350787344
Shirli-Myrli,36931.63302991462,2509.178597032435,USD,55833880,0.06794117647058824
Short Circuit 2,15000000.0,21600000.0,USD,1311098,1.44
Shortbus,2000000.0,5400000.0,USD,5227184,2.7
Shortcut to Happiness,26500000.0,605000.0,USD,6283664,0.022830188679245283
Shutter,8000000.0,48000000.0,USD,196123,6.0
Shutter Island,80000000.0,294800000.0,USD,15120912,3.685
Sicario,30000000.0,84869984.0,USD,15999339,2.8289994666666667
Signs,72000000.0,408000000.0,USD,2943415,5.666666666666667
Silence,40000000.0,23834809.0,USD,440579,0.595870225
Silent Hill: Revelation,2561081.8009527223,6697586.948727143,USD,30045041,2.6151398000000006
"Silent Night, Deadly Night",750000.0,2500000.0,USD,1954311,3.3333333333333335
Silver Linings Playbook,21000000.0,236412453.0,USD,33502433,11.257735857142857
"Simone Veil, A Woman of the Century",16085732.46364414,19440973.053892214,USD,67059047,1.2085848809080566
Sin City,40000000.0,158733820.0,USD,65434,3.9683455
Singin' in the Rain,2540000.0,7235585.0,USD,1883157,2.8486555118110237
Skinamarink,10866.415531729932,1533073.0223123732,USD,72365230,141.08360000000002
Skins,1069289.9914456801,95389.22155688623,USD,10698749,0.089208
Sky Captain and the World of Tomorrow,70000000.0,57958696.0,USD,602965,0.8279813714285714
Skyfall,200000000.0,1108561013.0,USD,33335392,5.542805065
Skyline,10000000.0,68300000.0,USD,367623,6.83
Skyscraper,125000000.0,304868961.0,USD,29485,2.438951688
Sleepy Hollow,100000000.0,206071502.0,USD,84790,2.06071502
Sliver,25505324.236434355,73965440.28565963,USD,6989017,2.9
Slumdog Millionaire,15000000.0,377910544.0,USD,15233369,25.194036266666668
Smile,17000000.0,217408513.0,USD,187557,12.78873605882353
Smokey and the Bandit,4300000.0,300000000.0,USD,844078,69.76744186046511
Smokey and the Bandit Part 3,9000000.0,5600000.0,USD,1731114,0.6222222222222222
Smoking Causes Coughing,6843455.945252352,1198861.2061591104,USD,71521051,0.17518359375
Snakes on a Plane,33000000.0,62022014.0,USD,2826890,1.8794549696969698
Snatch,10000000.0,83557872.0,USD,600184,8.3557872
Snatched,42000000.0,60195672.0,USD,54006997,1.4332302857142858
Snow Day,13000000.0,62464731.0,USD,11732726,4.8049793076923075
Snow White and the Huntsman,170000000.0,396592829.0,USD,36019569,2.332898994117647
Snow White and the Seven Dwarfs,1488423.0,83000000.0,USD,3641540,55.763717706592814
Snowden,40000000.0,34308695.0,USD,3515996,0.857717375
Snowpiercer,39200000.0,67400000.0,USD,35816879,1.719387755102041
Solaris,47000000.0,30002758.0,USD,26981,0.6383565531914893
Soldier,75000000.0,15000000.0,USD,37338,0.2
Solo: A Star Wars Story,250000000.0,392924807.0,USD,52193417,1.571699228
Some Like It Hot,2883848.0,25000000.0,USD,76366,8.668972844615944
Somebody Up There Likes Me,1920000.0,3360000.0,USD,2535765,1.75
Something in the Air,5774165.953806672,1390076.988879384,USD,6480933,0.24074074074074073
Sorcerer,21600000.0,12006232.0,USD,249306,0.5558440740740741
Soul,150000000.0,120957731.0,USD,28297,0.8063848733333333
Soul Survivors,14000000.0,4299441.0,USD,63812230,0.30710292857142857
Source Code,32000000.0,147300000.0,USD,25920477,4.603125
"South Park: Bigger, Longer & Uncut",21000000.0,83100000.0,USD,232795,3.9571428571428573
Soviet Park,5200000.0,130000.0,USD,-1,0.025
Space Battleship Yamato,23900000.0,4100000000.0,USD,28954,171.5481171548117
Space Chimps,37000000.0,64000000.0,USD,11682101,1.7297297297297298
Space Jam,80000000.0,230400000.0,USD,265033,2.88
